itemUrl,itemName,itemPrice,catchcopy,itemPriceMax3,itemCaption,reviewCount,shopName,shopUrl
https://item.rakuten.co.jp/realize-store/022302s50gdk05/,【05.ディランザ グエル専用機 (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk28/,【28.セセリア＆ロウジ (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk24/,【24.ニカ・ナナウラ (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk14/,【14.デミトレーナー (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk26/,【26.ラウダ・ニール (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk06/,【06.ディランザ グエル専用機 (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk12/,【12.ベギルペンデ (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk08/,【08.ザウォート (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk29/,【29.プラスペラ (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
https://item.rakuten.co.jp/realize-store/022302s50gdk30/,【30.エリクト・サマヤ (N ノーマル)】カードダス 機動戦士ガンダム 水星の魔女,80,,80,(C)創通・サンライズ・MBS カプセル商品についてはカプセル・ブックレットが付かない場合があります。食玩についてはお菓子、外箱は付いておらず玩具のみの販売となります。宅配便や、お手軽なメール便など様々な配送方法をご用意しております。バンダイ,0,REALiZE トレカ＆ホビー楽天市場店,https://www.rakuten.co.jp/realize-store/
