itemUrl,itemName,itemPrice,catchcopy,itemPriceMax3,itemCaption,reviewCount,shopName,shopUrl,platform,janCode
https://store.shopping.yahoo.co.jp/sneeze/cw2288-111.html,NIKE AIR FORCE 1 '07 CW2288-111 WHITE/WHITE ナイキ エアフォース ワン ロー ホワイト 315122-111 定番 メンズ スニーカー,17930,,,,18,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
https://store.shopping.yahoo.co.jp/joyfoot/fv3700-112.html,ナイキ ウィメンズ エアフォース ワン '07 LX セイル/セイル-カーキ/カカオワオ NIKE WMNS AIR FORCE 1 '07 LX SAIL/SAIL-KHAKI-CACAO WOW fv3700-112,24800,,,"■商品説明<br>1982年より今も愛され続けるNIKEの不動の名作モデル""AIR FORCE 1""からフォーマルな品格を備えたデザインの1足が入荷。<br><br>アッパーはホワイトをベースに、サイドパネルにはブローグ(穴飾り)と、<br>アイステイパーツにはエッジをギザギザにカットしたギンピング加工を施した。<br><br>ヒールタブにはチェックやストライプなどのパッチワークを配し、<br>蝋引き加工のラウンドレースに輝くシルバーのデュブレでフォーマルなスタイルを確立。<br><br>ブラウンレザーのシュータンラベルとサンドカラーのソールユニットが、より一層の風格をまとわせる仕上がりとなっている。<br><br>■商品名<br>WMNS AIR FORCE 1 '07 LX<br><br>■商品番号<br>fv3700-112<br><br>■カラー<br>SAIL/SAIL-KHAKI-CACAO WOW<br><br>■注意事項<br>当店では姉妹店と在庫を共有している為に<br>ご注文が確定した後でも<br>在庫の欠品が発生する可能性もございます。<br><br>■備考<br>海外輸入商品となりますので、外箱にキズやヘコみ等がある場合がございます。<br>国内品に付属する黒い商品タグの付属がない状態が正常の状態となっております。<br>ご了承の上ご注文いただきますようよろしくお願い致します。<br>",2,JOYFOOT SNEAKER ONLINE SHOP,https://store.shopping.yahoo.co.jp/joyfoot/,Yahoo,
https://store.shopping.yahoo.co.jp/sneeze/hf1058-133.html,NIKE W AIR FORCE 1 '07 ESS TRK3 HF1058-133 SAIL/LIGHT BONE ナイキ ウィメンズ エアフォースワン エッセンシャル セイル ブラック レディース スニーカー,17930,,,,1,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
https://store.shopping.yahoo.co.jp/sneeze/dd8959-001.html,NIKE WMNS AIR FORCE 1 '07 BLACK/BLACK DD8959-001 ナイキ ウィメンズ エアフォース ワン 07 ロー ブラック 定番 315115-038 レディース スニーカー,15620,,,,11,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
https://store.shopping.yahoo.co.jp/sneeze/dd8959-100.html,NIKE WMNS AIR FORCE 1 '07 WHITE/WHITE DD8959-100 ナイキ ウィメンズ エアフォース ワン 07 ロー ホワイト 定番 315115-112 レディース スニーカー,16800,,,,10,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
https://store.shopping.yahoo.co.jp/ltd-online/cw2288-111.html,ナイキ エアフォース 1 '07 NIKE AIR FORCE 1 07 white/white cw2288-111 スニーカー ホワイト AF1 LOW 白 メンズ エア フォース ワン ロー,19999,,,"NIKE AIR FORCE 1 07 white/white cw2288-111<br><br>1982年にAIRを内蔵したバスケットボールシューズとして登場し、今やナイキを代表するキング・オブ・キックスとなった""AIR FORCE 1 (エアフォース 1)""。今やナイキの顔として、世界中で絶大な人気を誇るクラシックモデル。絶妙なボリューム感のあるシルエット、シンプルなデザイン、多彩なカラーリングとディテールやバリエーション、そして無限に増殖する限定モデルが物欲を刺激する""AIR FORCE 1""究極の大定番オールホワイトカラーが入荷。説明無用のAF1のホワイトカラーは様々なスタイリングにハマり、老若男女にオススメできるスニーカーとなります!!AF1を履き込み、シワが入りエイジングを楽しむ方も、クリーンなホワイトを愛し、汚れをクリーニングしながら履く方、年始などの区切りで新しいAF1ホワイトをおろす方など、初心者からスニーカーフリークまで様々な愛し方をされている別格の魅力を放つ一足となります!!<br><br><br>●通常のAIR FORCE 1と同じ作りとなります。<br>横幅のある方はハーフサイズ大きめをお勧めします。",53,LTD Online,https://store.shopping.yahoo.co.jp/ltd-online/,Yahoo,
https://store.shopping.yahoo.co.jp/joyfoot/fv3654-111.html,ナイキ ウィメンズ エアフォース ワン '07 LX セイル/セイル-メタリックゴールド NIKE WMNS AIR FORCE 1 '07 LX SAIL/SAIL-METALLIC GOLD fv3654-111,24800,,,"■商品説明<br>1982年より今も愛され続けるNIKEの不動の名作モデル""AIR FORCE 1""からウィメンズ向けの""LUXE(リュクス)""な装飾が施された1足が入荷。<br><br>上品なタンブルレザーのアッパー、サイドパネルに高級感のあるメタリックゴールドの4本のスモールスウッシュを配置した。<br><br>控えめなカラーリングではありますが、特別なディテールがゴージャスな印象を与えている1足です。<br><br>日本未発売海外限定カラー。<br><br>■商品名<br>WMNS AIR FORCE 1 '07 LX<br><br>■商品番号<br>fv3654-111<br><br>■カラー<br>SAIL/SAIL-METALLIC GOLD<br><br>■注意事項<br>当店では姉妹店と在庫を共有している為に<br>ご注文が確定した後でも<br>在庫の欠品が発生する可能性もございます。<br><br>■備考<br>海外輸入商品となりますので、外箱にキズやヘコみ等がある場合がございます。<br>国内品に付属する黒い商品タグの付属がない状態が正常の状態となっております。<br>ご了承の上ご注文いただきますようよろしくお願い致します。<br>",2,JOYFOOT SNEAKER ONLINE SHOP,https://store.shopping.yahoo.co.jp/joyfoot/,Yahoo,
https://store.shopping.yahoo.co.jp/ltd-online/cw2288-001.html,ナイキ エアフォース 1 '07 NIKE AIR FORCE 1 07 black/black cw2288-001 スニーカー ブラック AF1 LOW 黒 メンズ エア フォース ワン ロー,18999,,,"NIKE AIR FORCE 1 07 black/black cw2288-001<br><br>1982年にAIRを内蔵したバスケットボールシューズとして登場し、今やナイキを代表するキング・オブ・キックスとなった""AIR FORCE 1 (エアフォース 1)""。今やナイキの顔として、世界中で絶大な人気を誇るクラシックモデル。絶妙なボリューム感のあるシルエット、シンプルなデザイン、多彩なカラーリングとディテールやバリエーション、そして無限に増殖する限定モデルが物欲を刺激する""AIR FORCE 1""の大定番オールブラックカラーが入荷。説明無用のAF1のブラックカラーは様々なスタイリングにハマり、老若男女にオススメできるスニーカーとなります!!初心者からスニーカーフリークまで様々な愛し方をされている別格の魅力を放つ一足を是非お見逃しなく!!",10,LTD Online,https://store.shopping.yahoo.co.jp/ltd-online/,Yahoo,
https://store.shopping.yahoo.co.jp/ltd-online/dd8959-100.html,ナイキ ウィメンズ エアフォース 1 07 NIKE WMNS AIR FORCE 1 07 white/white-wht-wht dd8959-100 スニーカー エア フォース ワン ロー ホワイト 白 AF1 LOW,17499,,,"NIKE WMNS AIR FORCE 1 07 white/white-wht-wht dd8959-100<br><br>記念すべき30周年経て、新たなスタートをきったNIKE定番の名作 AIR FORCE 1 !!アッパーからソールに至るまでオールホワイトで統一された大定番の一足!!男性からも絶大な人気を誇る定番カラーはレディースサイズでも好評の一足となります!!絶妙なボリューム感のあるAF1オールホワイトは様々なコーディネートでも決まる万能な一品!!キングオブスニーカー普遍的な魅力を持つ""AIR FORCE1""をこの機会にチェックしてみて下さい!!",19,LTD Online,https://store.shopping.yahoo.co.jp/ltd-online/,Yahoo,
https://store.shopping.yahoo.co.jp/sneeze/cw2288-001.html,NIKE AIR FORCE 1 '07 CW2288-001 BLACK/ BLACK ナイキ エアフォース ワン ロー ブラック 315122-001 定番 メンズ スニーカー,17800,,,,12,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
https://store.shopping.yahoo.co.jp/sneeze/cw2289-111.html,NIKE AIR FORCE 1 MID '07 WHITE/WHITE CW2289-111 ナイキ エアフォース ワン ミッド ホワイト 315123-111 定番 メンズ スニーカー,16800,,,,18,Sneeze,https://store.shopping.yahoo.co.jp/sneeze/,Yahoo,
