itemUrl,itemName,itemPrice,catchcopy,itemPriceMax3,itemCaption,reviewCount,shopName,shopUrl,platform,janCode
https://store.shopping.yahoo.co.jp/heart-box/zakka82.html,鏡餅 木製 Sサイズ 桐箱入り 木製 鏡もち 正月飾り 2024年用 置物 正月,11550,,,■ サイズ<br>鏡餅：直径10.5×高7cm<br>橙：直径4×高3.5cm<br>台：縦13×横13×厚み2cm<br>■ 樹　種<br>鏡餅：メイプル材<br>橙：ケヤキ材<br>台：ウォルナット材<br>■ 塗　装<br>ワックス仕上げbr&gt;<br>アクリルペイント<br>■ 詳　細<br>11/15より順次発送予定<br>手作りで製作となりますのでお届けまでにお時間を頂戴します。<br>また製作可能数に達した場合は販売を終了させていただきますので、お早めのご注文をお願いいたします。<br>※写真の江戸打紐、半紙等は商品に含まれません。<br>■ 備　考<br>・商品写真は、撮影時の照明やご使用のパソコンのモニターにより多少異なる場合ございますので予めご了承下さい。<br>・当店の商品は無垢材を使用し完全手作業で制作しております。<br>　その為、お届けする商品によって節の出方や塗装の色味、記載のサイズ等に若干差異が生じる場合がございますが、木材の表情として捉えていただければ幸いです。,13,家具・木製品 はーとぼっくす工房,https://store.shopping.yahoo.co.jp/heart-box/,Yahoo,
https://store.shopping.yahoo.co.jp/kyoto-aquarium/4532977618071.html,金のオオサンショウウオ鏡餅,8400,,,オオサンショウウオと一緒に新年をお祝いしましょう！<br><br>お正月を彩る新商品「金のオオサンショウウオ鏡餅」が登場しました。<br>丸みのあるオオサンショウウオのぬいぐるみが３つ重なった可愛らしい鏡餅モチーフの商品です。<br><br>橙を乗せれば、本物の鏡餅らしさがUPします。<br>橙モチーフの紙タグが付属しておりますので、橙がなくてもお楽しみいただけます。<br><br>※こちらの商品は、鏡餅モチーフのぬいぐるみです。<br>　実際のお餅は入っていません。（食品の同梱はございません）<br><br>※座布団とぬいぐるみは取り外しできません。<br><br>サイズ：約H450×W350×D350mm<br><br>【販売＆商品発送スケジュール】<br>2023年12月21日（水）12：00〜受注開始<br>2023年12月25日（月）〜商品発送<br><br>※数量限定につき、なくなり次第終了となります。<br>※キャンセル分が発生した場合は順次在庫を補充いたします。<br><br><br>,2,京都水族館 オンラインショップ,https://store.shopping.yahoo.co.jp/kyoto-aquarium/,Yahoo,4532977618071
https://store.shopping.yahoo.co.jp/hasegawa-cs/km-02.html,鏡餅　モダン鏡餅　陶器 磁器製,9050,,,本物そっくりの磁器の鏡餅、付属のシールでお正月過ぎても楽しめます。雪だるま、お雛様、招き猫 <br>サイズ　 サイズ（約）本体13×13×8.5ｃｍ（餅下段直径13ｃｍ、上段10ｃｍ、重ねた時の高さ8.5ｃｍ）橙４×4×3ｃｍ　飾り台17×17×1ｃｍ<br>,5,長谷川陶磁器工房ショップ,https://store.shopping.yahoo.co.jp/hasegawa-cs/,Yahoo,
https://store.shopping.yahoo.co.jp/aderia-tyokuei/f47143.html,鏡餅 ガラス 福重ね 橙 日本製 化粧箱入 | 置物 オーナメント おしゃれ 和 お正月 飾り物 お祝い プレゼント ギフト,9900,,,福岡の硝子工房職人が一つずつ丁寧に手作りしたガラスの鏡もちです。お正月の縁起物としてお飾り頂けます。<br>透明度が高くクリアな質感に橙のみかんを乗せた鏡もちは、高さ10cmと大きすぎず玄関やリビングなど飾る場所を選びません。<br>橙はみかんを表現していますが、これには「家が代々続きますように」の願いも込められている縁起物です。<br>木台は桐でできており、シンプルな構造なのでご自身で飾りをアレンジいただくことも。<br><br>※職人による手作り工程が入るためサイズ・重量・色柄に個体差が生じます。<br><br>専用ボックス(化粧箱)入りなので、プレゼントやギフトにも最適。<br><br>■ギフト・贈り物としてのオススメ用途<br>出産祝い 結婚祝い 就職祝い 転勤 退職祝い 快気祝い 引っ越し祝い 開店祝い 内祝い 還暦祝い 中元 歳暮 記念品 お返し 誕生日 敬老の日 クリスマス<br><br>▼検索ワード<br>ハンドメイド ガラス オーナメント オブジェ 置物 置き物 インテリア 雑貨 鏡餅 鏡もち お正月 正月 迎春 正月 新春 和 贈答 お祝い 高級 ブランド 和 おしゃれ おすすめ,11,アデリア ヤフーショッピング店,https://store.shopping.yahoo.co.jp/aderia-tyokuei/,Yahoo,
https://store.shopping.yahoo.co.jp/nagasaki-ojikaya/kagamimochi-l.html,"鏡餅 かがみ餅 鏡もち 【お餅の色が選べる 鏡餅〈1升〉1,800g】送料無料 もち モチ お餅 丸餅 まる餅 つきたて お歳暮 正月餅 お正月 正月 年末 年始 お供え",3880,,,"■商品名：鏡餅（1升）：1,800g<br>■商品詳細：<br>【重ね〈純白〉】もち米(佐賀県産）<br>【重ね〈紅白〉】もち米(佐賀県産）、食用赤色3号<br>■賞味期限：<br>【12月〜2月】到着日を含む15日間<br>【3月〜11月】到着日を含む8日間<br>※冷凍保存で長期保存が可能です。<br>■配送方法：ヤマト運輸の冷蔵便にてお届けさせて頂きます。<br>-------------------------------<br>鏡餅 かがみ餅 鏡もち 送料無料 もち モチ お餅 丸餅 まる餅 無添加 つきたて 重ね餅 白餅 紅白餅 杵つき 飾り ミニ おしゃれ お歳暮 正月餅 お正月 正月 年末 年始 お供え 御供 法要 1升",0,一升餅の専門店おぢか屋,https://store.shopping.yahoo.co.jp/nagasaki-ojikaya/,Yahoo,
https://store.shopping.yahoo.co.jp/kobayashi-tougei/goods002.html,鏡餅 大 （陶器製）,2730,,,正月飾りに陶器製の鏡餅。<br><br>【　サイズ　】　上：18.5×高さ：8.5cm　下：22.0×高さ：8.5cm<br>【　材質　】　陶器<br>【　質感　】　さらさらとした手触り。<br><br><br>素焼きの陶器なので取り扱いに注意してください。<br>汚れたもので触ると汚れが付着します。<br><br>正月飾り/正月/もち/餅/鏡餅/迎春/日本製/陶器製/,24,小林陶芸,https://store.shopping.yahoo.co.jp/kobayashi-tougei/,Yahoo,
https://store.shopping.yahoo.co.jp/bisyukiya/gc-mcw-l.html,ガラスの白い鏡餅（L） glass calico グラスキャリコ ハンドメイド ガラスアート 化粧箱付 ガラス製 かがみもち オブジェ 置物 お正月,9900,,,きれいなガラスのかわいらしい鏡餅。<br>神奈川県小田原市に工房を構えるガラス作家、glass calico（グラスキャリコ）岩沢達さんの手によって、ひとつひとつ丁寧に時間をかけて仕上げられています。<br><br>昔から、お正月を迎えるにあたり飾られてきた鏡餅。<br>生活のスタイルが変わっても気軽に飾っていただけるよう、綺麗なガラスで作られた鏡餅です。<br><br>丁寧にサンドブラストされた白いガラスのお餅に、少し大きめの橙と水引がついて本格的でおしゃれな仕上がり。<br>敷板には漆塗りを施すこだわりです。<br><br>飾る場所に応じた４サイズをご用意。<br>玄関で来客のお出迎えはもちろん、オフィス、店舗にも最適です。<br><br>おしゃれで本格的なガラスの鏡餅で、輝く明るい新年をお迎えください。<br>おしゃれなプレゼントとしても最適です。<br><br>※この作品は、ハンドメイドのため、サイズや色・形など、ひとつひとつ若干の個体差があります。<br>個体差はハンドメイドの良さ、作品の個性としてお楽しみください。<br><br>■ glasscalico ガラス鏡餅（L）<br>本体サイズ： 横10cm × 縦10cm × 高さ12cm<br>敷板サイズ： 横15cm × 縦12cm × 厚さ1cm<br>作家：岩沢達（Tatsu Iwasawa）<br>日本製（made in japan）,3,酒器・グラスの専門店 美酒器や,https://store.shopping.yahoo.co.jp/bisyukiya/,Yahoo,
https://store.shopping.yahoo.co.jp/okazari/iy-kgm-01.html,【ずっと使える木のぬくもり】 鏡餅 木製 木曾ひのき 正月飾り 正月 置物 玄関 おしゃれ インテリア 縁起物 餅 モダン 置飾り しめ飾り 玄関飾り 収納簡単,16500,,,,4,正月飾り しめ縄 お飾り屋さん,https://store.shopping.yahoo.co.jp/okazari/,Yahoo,
https://store.shopping.yahoo.co.jp/ginyanma/kh-kagamimoti4.html,鏡餅 ガラス 飾り 伊藤泰三作 小 迎春グッズ かわいい おしゃれ SUN GLASS STUDIO KYOTO 置物 京都 ぎんやんま,4400,,,サイズ：約80×80×110mm（台座を含む）<br>材質：ガラス <br>生産国：日本<br><br>関連キーワード:正月 鏡餅 お鏡さん お正月 正月飾り 和風 正月オブジェ 硝子 ガラス細工 おすすめ コスパ 使いやすい 日本製  職人 玄関飾り オブジェ 伊藤泰三作 SUN GLASS STUDIO KYOTO,6,京うちわ・扇子専門店 ぎんやんま,https://store.shopping.yahoo.co.jp/ginyanma/,Yahoo,
https://store.shopping.yahoo.co.jp/aderia-tyokuei/f47144.html,鏡餅 ガラス 福重ね 金 日本製 化粧箱入 | 置物 オーナメント おしゃれ 和 お正月 飾り物 お祝い プレゼント ギフト,13200,,,福岡の硝子工房職人が一つずつ丁寧に手作りしたガラスの鏡もちです。お正月の縁起物としてお飾り頂けます。<br>透明度が高くクリアな質感に橙のみかんを乗せた鏡もちは、幅10cm、高さ11cmと大きすぎず玄関やリビングなど飾る場所を選びません。<br>橙はみかんを表現していますが、これには「家が代々続きますように」の願いも込められている縁起物です。<br>木台は桐でできており、シンプルな構造なのでご自身で飾りをアレンジいただくことも。<br><br>※職人による手作り工程が入るためサイズ・重量・色柄に個体差が生じます。<br><br>専用ボックス(化粧箱)入りなので、プレゼントやギフトにも最適。<br><br>■ギフト・贈り物としてのオススメ用途<br>出産祝い 結婚祝い 就職祝い 転勤 退職祝い 快気祝い 引っ越し祝い 開店祝い 内祝い 還暦祝い 中元 歳暮 記念品 お返し 誕生日 敬老の日 クリスマス<br><br>▼検索ワード<br>ハンドメイド ガラス オーナメント オブジェ 置物 置き物 インテリア 雑貨 鏡餅 鏡もち お正月 正月 迎春 正月 新春 和 贈答 お祝い 高級 ブランド 和 おしゃれ おすすめ,3,アデリア ヤフーショッピング店,https://store.shopping.yahoo.co.jp/aderia-tyokuei/,Yahoo,
